Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5,8,kg,5,5,0,749,749.51,,0
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,8,kg,2,2,0,94,94.88,,0
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,10,8,kg,10,10,0,1944,1944.65,,0
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,8,kg,1,1,0,1127,1127,,0
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3,8,kg,3,3,0,9,,9,0
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,10,8,kg,10,10,0,13800,,13800,0
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3,8,kg,3,3,0,9,,9,0
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,10,8,kg,10,10,0,13800,,13800,0
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,372,Ireland,IRL,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3,8,kg,3,3,0,9,,9,0
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,404,Kenya,KEN,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,10,8,kg,10,10,0,13800,,13800,0
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,372,Ireland,IRL,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3,8,kg,3,3,0,9,,9,0
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,404,Kenya,KEN,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,10,8,kg,10,10,0,13800,,13800,0
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,839,Special Categories,XX ,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,32,-1,N/A,0,32,0,9347,,9347.1,6
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,839,Special Categories,XX ,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,32,-1,N/A,0,32,0,9347,,9347.1,6
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,839,Special Categories,XX ,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,32,-1,N/A,0,32,0,9347,,9347.1,6
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,839,Special Categories,XX ,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,32,-1,N/A,0,32,0,9347,,9347.1,6
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,8,kg,1,1,0,488,,488.75,0
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,8,kg,1,1,0,488,,488.75,0
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,8,kg,1,1,0,488,,488.75,0
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,8,kg,1,1,0,488,,488.75,0
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,46,-1,N/A,0,46,0,23644,,23644.85,6
H4,2013,2013,2013,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,46,-1,N/A,0,46,0,23644,,23644.85,6
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,46,-1,N/A,0,46,0,23644,,23644.85,6
H4,2013,2013,2013,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,46,-1,N/A,0,46,0,23644,,23644.85,6
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,9000,Not elsewhere classified,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,8,kg,2.1,2,0,128,128.44,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,9000,Not elsewhere classified,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,20,8,kg,20,20,0,578,578.91,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,528,Netherlands,NLD,0,World,W00,C00,All CPCs,2200,Inland waterway,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,13786,8,kg,13786,13786,0,96385,96385.03,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,276,Germany,DEU,0,World,W00,C00,All CPCs,2200,Inland waterway,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8712,8,kg,8712,8712,0,15304,15304.48,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,2200,Inland waterway,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,953,8,kg,953,953,0,1864,1864.72,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,2200,Inland waterway,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,321,8,kg,321,321,0,9313,9313.23,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,2200,Inland waterway,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3278,8,kg,3278,3278,0,1485790,1485790.06,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,72,Botswana,BWA,0,World,W00,C00,All CPCs,3200,Road,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,18,8,kg,18,18,0,438,438.7,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,276,Germany,DEU,0,World,W00,C00,All CPCs,3200,Road,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,350,8,kg,350,350,0,11946,11946.52,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,752,Sweden,SWE,0,World,W00,C00,All CPCs,3200,Road,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,731,8,kg,731,731,0,221989,221989.88,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,3200,Road,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1300,8,kg,1300,1300,0,6837,6837.7,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,49979,8,kg,49979.29,49979,0,2211086,2211086.79,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,17821,8,kg,17821.16,17821,0,1367257,1367257.18,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,680,8,kg,680.78,680,0,132009,132009.3,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2744,8,kg,2744.61,2744,0,495438,495438.72,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1935,8,kg,1935.5,1935,0,53080,53080.15,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,276,Germany,DEU,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,12872,8,kg,12872.08,12872,0,1760178,1760178.34,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,699,India,IND,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,10246,8,kg,10246.53,10246,0,811317,811317.63,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1221,8,kg,1221,1221,0,22254,22254.66,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,380,Italy,ITA,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,282,8,kg,282,282,0,34287,34287.97,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,528,Netherlands,NLD,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3163,8,kg,3163.91,3163,0,129210,129210.31,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,56,Belgium,BEL,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8684,8,kg,8684.85,8684,0,833688,833688.95,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,757,Switzerland,CHE,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,56,8,kg,56.79,56,0,7283,7283.92,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,251,France,FRA,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8992,8,kg,8992.27,8992,0,1590438,1590438.62,,0
H4,2014,2014,2014,6,1,0,M,716,Zimbabwe,ZWE,28,Antigua and Barbuda,ATG,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,13,8,kg,13.7,13,0,8071,8071.9,,0
