Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,61,8,kg,61,61,,1413,1413.67,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,25,8,kg,25,25,,503,503.67,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,12,8,kg,12,12,,93,93.67,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2599,8,kg,2599,2599,,71193,71193.09,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,446,"China, Macao SAR",MAC,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,9,8,kg,9,9,,322,322.75,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,8,8,kg,8,8,,65,65.19,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,6,8,kg,6,6,,127,127,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,428,Latvia,LVA,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,29,8,kg,29,29,,2128,2128.77,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,446,"China, Macao SAR",MAC,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,9,8,kg,9,9,,322,322.75,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,12,8,kg,12,12,,93,93.67,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,24,8,kg,24,24,,332,332.42,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,72,8,kg,72,72,,5163,5163.18,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,842,USA,USA,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,59,8,kg,59,59,,2216,2216.41,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,699,India,IND,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,25,8,kg,25,25,,503,503.67,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,203,Czechia,CZE,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,8,8,kg,8,8,,65,65.19,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,724,Spain,ESP,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,139,8,kg,139,139,,2959,2959.07,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,56,Belgium,BEL,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,6,8,kg,6,6,,127,127,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,616,Poland,POL,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,93,8,kg,93,93,,2868,2868.77,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,191,Croatia,HRV,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,24,8,kg,24,24,,346,346.17,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,276,Germany,DEU,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,162,8,kg,162,162,,4245,4245.12,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,156,China,CHN,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1189,8,kg,1189,1189,,10014,10014.91,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,380,Italy,ITA,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,488,8,kg,488,488,,23922,23922.95,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,792,Turkey,TUR,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,61,8,kg,61,61,,1413,1413.67,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,688,Serbia,SRB,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,69,8,kg,69,69,,2207,2207.52,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2471,8,kg,2471,2471,,59061,59061.5,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,156,China,CHN,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,8,kg,1,1,,72,72,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,8,kg,1,1,,99,99.33,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,620,Portugal,PRT,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,8,kg,1,1,,30,30.93,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,8,kg,1,1,,99,99.33,,0
H4,2015,2015,2015,4,0,0,M,807,North Macedonia,MKD,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,8,kg,1,1,,30,30.93,,0
H4,2016,2016,2016,4,0,0,X,807,North Macedonia,MKD,688,Serbia,SRB,0,World,W00,C00,All CPCs,3200,Road,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,8,kg,1,1,,24,,24.58,0
