Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,348,Hungary,HUN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,452,-1,N/A,,452,,389,389,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,10425,-1,N/A,,10425,,137289,137289,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,50565,-1,N/A,,50565,,340824,340824,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1208,-1,N/A,,1208,,184415,184415,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,321,-1,N/A,,321,,14010,14010,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,584,-1,N/A,,584,,71262,71262,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,440,Lithuania,LTU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,101,-1,N/A,,101,,11914,11914,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,89,-1,N/A,,89,,272,272,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,699,-1,N/A,,699,,109582,109582,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,31369,-1,N/A,,31369,,120270,120270,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,629,-1,N/A,,629,,102672,102672,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,-1,N/A,,2,,796,796,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,9,-1,N/A,,9,,1363,1363,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,37,-1,N/A,,37,,8819,8819,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,359,-1,N/A,,359,,88969,88969,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,11781,-1,N/A,,11781,,533266,533266,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4288,-1,N/A,,4288,,114496,114496,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1643,-1,N/A,,1643,,236141,236141,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,17,-1,N/A,,17,,673,673,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,9071,-1,N/A,,9071,,1201664,1201664,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,36493,-1,N/A,,36493,,3251540,3251540,,0
H2,2005,2005,2005,6,1,0,M,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,48,-1,N/A,,48,,3043,3043,,0
H2,2005,2005,2005,6,1,0,X,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,23462,-1,N/A,,23462,,498344,,498344,0
H2,2005,2005,2005,6,1,0,X,788,Tunisia,TUN,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,17522,-1,N/A,,17522,,265982,,265982,0
H2,2005,2005,2005,6,1,0,X,788,Tunisia,TUN,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1377,-1,N/A,,1377,,27514,,27514,0
H2,2005,2005,2005,6,1,0,X,788,Tunisia,TUN,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4172,-1,N/A,,4172,,135194,,135194,0
H2,2005,2005,2005,6,1,0,X,788,Tunisia,TUN,478,Mauritania,MRT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,301,-1,N/A,,301,,37052,,37052,0
H2,2005,2005,2005,6,1,0,X,788,Tunisia,TUN,736,Fmr Sudan,SDN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,20,-1,N/A,,20,,8831,,8831,0
H2,2005,2005,2005,6,1,0,X,788,Tunisia,TUN,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,70,-1,N/A,,70,,23770,,23770,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,369473,-1,N/A,,369473,,15745755,15745755,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,4,Afghanistan,AFG,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,-1,N/A,,1,,1015,1015,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8,-1,N/A,,8,,1570,1570,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,114,-1,N/A,,114,,19274,19274,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,191,-1,N/A,,191,,24377,24377,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2406,-1,N/A,,2406,,288987,288987,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,29,-1,N/A,,29,,6510,6510,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3926,-1,N/A,,3926,,89104,89104,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,202,-1,N/A,,202,,124014,124014,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,186,-1,N/A,,186,,22700,22700,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,79483,-1,N/A,,79483,,4864485,4864485,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,100080,-1,N/A,,100080,,2800781,2800781,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,26,-1,N/A,,26,,4216,4216,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,348,Hungary,HUN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,21,-1,N/A,,21,,1695,1695,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,-1,N/A,,1,,79,79,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,10837,-1,N/A,,10837,,252342,252342,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,41332,-1,N/A,,41332,,308396,308396,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1089,-1,N/A,,1089,,196369,196369,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,288,-1,N/A,,288,,9613,9613,,0
H2,2006,2006,2006,6,1,0,M,788,Tunisia,TUN,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,299,-1,N/A,,299,,67386,67386,,0
