Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,562,Niger,NER,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,10,-1,N/A,,10,,3981,3981,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,8,-1,N/A,,8,,23,23,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,10,-1,N/A,,10,,114,114,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,-1,N/A,,3,,73,73,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2805,-1,N/A,,2805,,33101,33101,,0
H4,2016,2016,2016,6,1,0,X,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1388,-1,N/A,,1388,,11468,,11468,0
H4,2016,2016,2016,6,1,0,X,585,Palau,PLW,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1388,-1,N/A,,1388,,11468,,11468,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,70,8,kg,70.5,70,,4719,,4719.04,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,2100,Sea,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1590,8,kg,1590.28,1590,,23196,,23196.08,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,761,8,kg,761.52,761,,12910,,12910.91,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2422,8,kg,2422.3,2422,,40826,,40826.03,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,4,8,kg,4,4,,276,,276,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,2100,Sea,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,4,8,kg,4,4,,276,,276,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,2100,Sea,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,94,8,kg,94.58,94,,151,,151.76,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,115,8,kg,115,115,,16,,16.05,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,209,8,kg,209.58,209,,167,,167.81,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,643,8,kg,643,643,,7058,,7058.23,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,70,8,kg,70,70,,2013,,2013.64,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,2100,Sea,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,551,8,kg,551,551,,2278,,2278.59,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,22,8,kg,22,22,,2766,,2766,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,18,8,kg,18,18,,5274,,5274,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,380,Italy,ITA,0,World,W00,C00,All CPCs,2100,Sea,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,18,8,kg,18,18,,5274,,5274,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,27,8,kg,27.8,27,,54,,54.18,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,27,8,kg,27.8,27,,54,,54.18,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,2100,Sea,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,10,8,kg,10.53,10,,299,,299.33,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,11,8,kg,11,11,,292,,292.7,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,21,8,kg,21.53,21,,592,,592.03,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,506,8,kg,506.42,506,,3817,,3817.77,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,506,8,kg,506.42,506,,3817,,3817.77,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,8,kg,5,5,,2698,,2698.93,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,8,kg,5,5,,2698,,2698.93,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,986,8,kg,986.97,986,,20887,,20887.08,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,26,8,kg,26.3,26,,4017,,4017.64,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,2100,Sea,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,912,8,kg,912.17,912,,14916,,14916.4,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,48,8,kg,48.5,48,,1953,,1953.04,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1635,8,kg,1635.41,1635,,27728,,27728.01,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,93,8,kg,93.9,93,,1908,,1908.04,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,329,8,kg,329.7,329,,7111,,7111.46,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,8,kg,5.5,5,,268,,268.6,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,380,8,kg,380,380,,1990,,1990.75,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,8,kg,3,3,,10,,10.9,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,6,8,kg,6.4,6,,112,,112.55,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,200,8,kg,200,200,,150,,150,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,616,8,kg,616.91,616,,16175,,16175.71,0
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,5,,1159,1159,,4
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1,,225,225,,4
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1,,284,284,,4
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,3,,650,650,,4
H2,2008,2008,2008,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,182,,49223,49223,,4
H2,2008,2008,2008,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1,,366,366,,4
H2,2008,2008,2008,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,,,26,26,,4
H2,2008,2008,2008,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,37,,10000,10000,,4
H2,2008,2008,2008,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,144,,38832,38832,,4
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,732,,202255,202255,,4
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,5,,1501,1501,,4
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1,,142,142,,4
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,,,12,12,,4
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,726,,200600,200600,,4
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,4505,,1188855,1188855,,4
