Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2011,2011,2011,6,1,0,M,662,Saint Lucia,LCA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,35,,39738,39738,,0
H1,2011,2011,2011,6,1,0,M,662,Saint Lucia,LCA,566,Nigeria,NGA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,3,,216,216,,0
H1,2011,2011,2011,6,1,0,M,662,Saint Lucia,LCA,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,37,,837,837,,0
H1,2011,2011,2011,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,51,,6222,6222,,0
H1,2011,2011,2011,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,104,,5277,5277,,0
H1,2011,2011,2011,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1350,,105841,105841,,0
H1,2011,2011,2011,6,1,0,RX,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,676,,2607,,,0
H1,2011,2011,2011,6,1,0,RX,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,528,,1601,,,0
H1,2011,2011,2011,6,1,0,RX,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,148,,1006,,,0
H1,2011,2011,2011,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1047,,103344,,103344,0
H1,2011,2011,2011,6,1,0,X,662,Saint Lucia,LCA,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1,,25,,25,0
H1,2011,2011,2011,6,1,0,X,662,Saint Lucia,LCA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,3,,121,,121,0
H1,2011,2011,2011,6,1,0,X,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,528,,1601,,1601,0
H1,2011,2011,2011,6,1,0,X,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,515,,101598,,101598,0
H3,2012,2012,2012,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,943,,120020,120020,,0
H3,2012,2012,2012,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,1,,1,1,,0
H3,2012,2012,2012,6,1,0,M,662,Saint Lucia,LCA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,20,,364,364,,0
H3,2012,2012,2012,6,1,0,M,662,Saint Lucia,LCA,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,10,,804,804,,0
H3,2012,2012,2012,6,1,0,M,662,Saint Lucia,LCA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,22,,4694,4694,,0
H3,2012,2012,2012,6,1,0,M,662,Saint Lucia,LCA,566,Nigeria,NGA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,4,,202,202,,0
H3,2012,2012,2012,6,1,0,M,662,Saint Lucia,LCA,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,43,,1093,1093,,0
H3,2012,2012,2012,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,198,,24882,24882,,0
H3,2012,2012,2012,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,111,,27380,27380,,0
H3,2012,2012,2012,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,534,,60600,60600,,0
H3,2012,2012,2012,6,1,0,RX,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,109,,29106,,,0
H3,2012,2012,2012,6,1,0,RX,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,109,,29106,,,0
H3,2012,2012,2012,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,328,,65264,,65264,0
H3,2012,2012,2012,6,1,0,X,662,Saint Lucia,LCA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,100,,878,,878,0
H3,2012,2012,2012,6,1,0,X,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,206,,57684,,57684,0
H3,2012,2012,2012,6,1,0,X,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,22,,6702,,6702,0
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,7938,,233361,233361,,0
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,157,,78803,78803,,0
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,12,,478,478,,0
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,46,,230,230,,0
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,1,,59,59,,0
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,408,Dem. People's Rep. of Korea,PRK,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,23,,11,11,,0
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,1,,622,622,,0
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,5,,4522,4522,,0
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,10,,9943,9943,,0
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,33,,508,508,,0
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,480,,3914,3914,,0
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,12,,393,393,,0
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,7158,,133878,133878,,0
H3,2013,2013,2013,6,1,0,RX,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,45,,28175,,,0
H3,2013,2013,2013,6,1,0,RX,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,45,,28175,,,0
H3,2013,2013,2013,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,99,,38860,,38860,0
H3,2013,2013,2013,6,1,0,X,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,45,,28175,,28175,0
H3,2013,2013,2013,6,1,0,X,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,24,,1006,,1006,0
H3,2013,2013,2013,6,1,0,X,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,30,,9679,,9679,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,1295,,165978,165978,,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,2,,637,637,,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",-1,N/A,,-1,N/A,,25,,3324,3324,,0
