Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2004,2004,2004,4,0,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,82,-1,N/A,,82,,9584,9584,,0
H2,2004,2004,2004,4,0,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1312,-1,N/A,,1312,,53353,53353,,0
H2,2004,2004,2004,4,0,0,M,504,Morocco,MAR,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,109,-1,N/A,,109,,918,918,,0
H2,2004,2004,2004,4,0,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,337,-1,N/A,,337,,2299,,2299,0
H2,2004,2004,2004,4,0,0,X,504,Morocco,MAR,838,Free Zones,X2 ,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,335,-1,N/A,,335,,2240,,2240,0
H2,2004,2004,2004,4,0,0,X,504,Morocco,MAR,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,,2,,59,,59,0
H2,2005,2005,2005,4,0,0,X,504,Morocco,MAR,324,Guinea,GIN,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,7,-1,N/A,,7,,876,,876,0
H2,2005,2005,2005,4,0,0,X,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,38,-1,N/A,,38,,123,,123,0
H2,2005,2005,2005,4,0,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,45,-1,N/A,,45,,999,,999,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,45,-1,N/A,,45,,1725,1725,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,15,-1,N/A,,15,,1494,1494,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,66,-1,N/A,,66,,1145,1145,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,122,-1,N/A,,122,,3750,3750,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,92,-1,N/A,,92,,5351,5351,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,397,-1,N/A,,397,,8539,8539,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1129,-1,N/A,,1129,,48878,48878,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,227,-1,N/A,,227,,6575,6575,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,683,-1,N/A,,683,,17549,17549,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,23,-1,N/A,,23,,2527,2527,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1718,-1,N/A,,1718,,17406,17406,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,37,-1,N/A,,37,,2008,2008,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,546,-1,N/A,,546,,19069,19069,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,19139,-1,N/A,,19139,,900233,900233,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,7380,-1,N/A,,7380,,211143,211143,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,6655,-1,N/A,,6655,,552778,552778,,0
H2,2005,2005,2005,4,0,0,M,504,Morocco,MAR,858,Uruguay,URY,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,4,-1,N/A,,4,,294,294,,0
H2,2006,2006,2006,4,0,0,X,504,Morocco,MAR,324,Guinea,GIN,0,World,W00,C00,All CPCs,0,All MOTs,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,,2,,17,,17,0
