Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2448,-1,N/A,,4320,,2106,2106,,2
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,11841,-1,N/A,,88,,10186,10186,,2
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,196,-1,N/A,,16,,169,169,,2
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3977,-1,N/A,,1001,,3421,3421,,2
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8713,-1,N/A,,788,,7495,7495,,2
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,110990,-1,N/A,,1288,,95476,95476,,2
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,145700,-1,N/A,,562,,125335,125335,,2
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,532927,-1,N/A,0,68281,,400232,400232.327,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,102525,-1,N/A,0,3281,,76997,76997.197,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,87458,-1,N/A,0,17641,,65681,65681.855,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,182701,-1,N/A,0,34800,,137210,137210.454,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,22920,-1,N/A,0,550,,17213,17213.336,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,44726,-1,N/A,0,477,,33590,33590.113,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,73826,-1,N/A,0,8932,,55444,55444.365,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,18768,-1,N/A,0,2599,,14095,14095.005,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,42040,-1,N/A,0,4569,,31671,31671.908,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,15516,-1,N/A,0,908,,11689,11689.807,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8785,-1,N/A,0,4125,,6618,6618.488,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,112702,-1,N/A,0,28451,,84905,84905.509,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2096,-1,N/A,0,47,,1579,1579.411,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,20603,-1,N/A,0,2025,,15521,15521.839,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1437,-1,N/A,0,75,,1083,1083.252,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2716,-1,N/A,0,34,,2046,2046.762,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,205900,-1,N/A,0,40236,,155116,155116.974,,0
H4,2018,2018,2018,6,1,0,M,634,Qatar,QAT,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,63375,8,kg,15460,15460,0,48373,48373.275,,2
H4,2018,2018,2018,6,1,0,M,634,Qatar,QAT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,80010,8,kg,10625,10625,0,61070,61070.756,,2
H4,2018,2018,2018,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,143386,8,kg,26085,26085,0,109444,109444.03,,2
H4,2019,2019,2019,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,22479,0,65810,65810.487,,0
H4,2019,2019,2019,6,1,0,M,634,Qatar,QAT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,19140,0,43498,43498.136,,0
H4,2019,2019,2019,6,1,0,M,634,Qatar,QAT,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,3339,0,22312,22312.351,,0
H5,2020,2020,2020,6,1,0,M,634,Qatar,QAT,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,376433,8,kg,225024,225024,0,332447,332447.392,0,2
H5,2020,2020,2020,6,1,0,M,634,Qatar,QAT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,579434,8,kg,434891,434891,0,511727,511727.601,0,2
H5,2020,2020,2020,6,1,0,M,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,57371,8,kg,9225,9225,0,50667,50667.935,0,2
H5,2020,2020,2020,6,1,0,M,634,Qatar,QAT,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,139821,8,kg,82185,82185,0,123483,123483.47,0,2
H5,2020,2020,2020,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1220051,8,kg,773112.55,773112,0,1077488,1077488.651,0,2
H5,2020,2020,2020,6,1,0,M,634,Qatar,QAT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,34184,8,kg,13855,13855,0,30189,30189.915,0,2
H5,2020,2020,2020,6,1,0,M,634,Qatar,QAT,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,32805,8,kg,7932.55,7932,0,28972,28972.339,0,2
H1,2002,2002,2002,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,76,-1,N/A,,70,,307,307,,0
H1,2002,2002,2002,6,1,0,M,634,Qatar,QAT,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,76,-1,N/A,,70,,307,307,,0
H2,2005,2005,2005,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,6732,-1,N/A,,6227,,26120,26120,,6
H2,2005,2005,2005,6,1,0,M,634,Qatar,QAT,48,Bahrain,BHR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3243,-1,N/A,,3000,,11449,11449,,6
H2,2005,2005,2005,6,1,0,M,634,Qatar,QAT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,32,-1,N/A,,30,,109,109,,6
H2,2005,2005,2005,6,1,0,M,634,Qatar,QAT,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,162,-1,N/A,,150,,845,845,,6
H2,2005,2005,2005,6,1,0,M,634,Qatar,QAT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,309,-1,N/A,,286,,1515,1515,,6
H2,2005,2005,2005,6,1,0,M,634,Qatar,QAT,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1055,-1,N/A,,976,,1408,1408,,6
H2,2005,2005,2005,6,1,0,M,634,Qatar,QAT,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,189,-1,N/A,,175,,713,713,,6
H2,2005,2005,2005,6,1,0,M,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1524,-1,N/A,,1410,,9403,9403,,6
H2,2005,2005,2005,6,1,0,M,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,216,-1,N/A,,200,,678,678,,6
H2,2006,2006,2006,6,1,0,X,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,119,-1,N/A,,110,,5014,,5014,2
H2,2006,2006,2006,6,1,0,X,634,Qatar,QAT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,119,-1,N/A,,110,,5014,,5014,2
H2,2006,2006,2006,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,27,-1,N/A,,25,,137,137,,2
H2,2006,2006,2006,6,1,0,M,634,Qatar,QAT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,27,-1,N/A,,25,,137,137,,2
H2,2006,2006,2006,6,1,0,RX,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,119,-1,N/A,,110,,5014,,,2
H2,2006,2006,2006,6,1,0,RX,634,Qatar,QAT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,119,-1,N/A,,110,,5014,,,2
H2,2007,2007,2007,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1733,-1,N/A,,1603,,6825,6825,,2
H2,2007,2007,2007,6,1,0,M,634,Qatar,QAT,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1733,-1,N/A,,1603,,6825,6825,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,247814,-1,N/A,,229228,,836827,836827,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,449,-1,N/A,,415,,4404,4404,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,292,-1,N/A,,270,,923,923,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,379,-1,N/A,,350,,1355,1355,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,10196,-1,N/A,,9432,,94029,94029,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2976,-1,N/A,,2753,,27020,27020,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,62625,-1,N/A,,57928,,158698,158698,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2919,-1,N/A,,2700,,2708,2708,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,414,Kuwait,KWT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,97246,-1,N/A,,89953,,392922,392922,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,108,-1,N/A,,100,,2318,2318,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,42925,-1,N/A,,39706,,48304,48304,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,13295,-1,N/A,,12298,,40064,40064,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,97,-1,N/A,,90,,456,456,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,411,-1,N/A,,380,,693,693,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1426,-1,N/A,,1319,,5872,5872,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,711,-1,N/A,,657,,3416,3416,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,11434,-1,N/A,,10577,,52397,52397,,2
H2,2008,2008,2008,6,1,0,M,634,Qatar,QAT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,324,-1,N/A,,300,,1247,1247,,2
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,18878,-1,N/A,,17462,,28021,28021,,2
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,82,-1,N/A,,76,,866,866,,2
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3508,-1,N/A,,3245,,12961,12961,,2
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,5719,-1,N/A,,5290,,9603,9603,,2
H2,2010,2010,2010,6,1,0,M,634,Qatar,QAT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,9569,-1,N/A,,8851,,4591,4591,,2
H4,2013,2013,2013,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,9239,-1,N/A,,8546,,190354,190354,,2
H4,2013,2013,2013,6,1,0,M,634,Qatar,QAT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,54,-1,N/A,,50,,1176,1176,,2
H4,2013,2013,2013,6,1,0,M,634,Qatar,QAT,196,Cyprus,CYP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,376,-1,N/A,,348,,1317,1317,,2
H4,2013,2013,2013,6,1,0,M,634,Qatar,QAT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2628,-1,N/A,,2431,,114878,114878,,2
H4,2013,2013,2013,6,1,0,M,634,Qatar,QAT,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2386,-1,N/A,,2207,,10841,10841,,2
H4,2013,2013,2013,6,1,0,M,634,Qatar,QAT,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,259,-1,N/A,,240,,7081,7081,,2
H4,2013,2013,2013,6,1,0,M,634,Qatar,QAT,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,463,-1,N/A,,428,,11885,11885,,2
H4,2013,2013,2013,6,1,0,M,634,Qatar,QAT,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1166,-1,N/A,,1079,,3901,3901,,2
H4,2013,2013,2013,6,1,0,M,634,Qatar,QAT,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1243,-1,N/A,,1150,,4806,4806,,2
H4,2013,2013,2013,6,1,0,M,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,600,-1,N/A,,555,,19531,19531,,2
H4,2013,2013,2013,6,1,0,M,634,Qatar,QAT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,62,-1,N/A,,57,,14938,14938,,2
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,63530,-1,N/A,,58765,,679897,679897,,2
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,163,-1,N/A,,151,,3137,3137,,2
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,316,-1,N/A,,292,,41015,41015,,2
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,50570,-1,N/A,,46777,,64109,64109,,2
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,31,-1,N/A,,29,,6677,6677,,2
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,10,-1,N/A,,9,,262,262,,2
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,344,-1,N/A,,318,,2476,2476,,2
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,9457,-1,N/A,,8748,,109308,109308,,2
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,17,-1,N/A,,16,,80,80,,2
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2162,-1,N/A,,2000,,4212,4212,,2
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,461,-1,N/A,,426,,448620,448620,,2
